x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
NaN, 8.949546, NaN, -14.545047, -16.139598, 26.347802, NaN, 7.758714, 4.108998, -2.581975, 13.300984, NaN, 4.207829, 0.097554, -7.525480, 11.309788, -7.190685, 16.804894, -4.838479, -25.831696, -43.128262, 12.655682, NaN, NaN, -1.455481, 4.558783, -2.320482, NaN, -1.486764, NaN, -11.536702, NaN, -18.592148, -17.456753, NaN, -4.372687, -3.700209, NaN, 6.227551, -4.642550, 14.743389, NaN, NaN, -19.495318, -0.285119, -7.946416, 6.124174, -6.213858, 14.401693, 23.549648, -11.722571, -2.229770, -6.089442, 11.608767, 20.540476, 7.358378, -17.364551, 0.653163, -5.847785, -3.647464, -4.135280, -12.492837, NaN, NaN, -20.090202, -5.312334, -20.624177, 17.562036, 6.408630, 9.853412, 4.236692, 2.263023, -11.337508, -4.330113, -7.515066, 25.579772, -8.764423, 1.894266, 0.700316, -0.343175, 1.765846, -21.867726, -1.846513, 17.982956, NaN, NaN, 4.801497, 6.149183, -31.395267, NaN, 7.649384, 13.317817, -7.065179, 3.433280, -1.022609, K, I, K, J, H
NaN, 3.711198, 11.676577, -15.785848, NaN, 23.681685, 3.135080, 3.642305, -0.109434, -3.880518, 14.720110, -1.629311, 0.358478, -1.484765, -11.761887, 14.668883, -5.885960, 14.430325, -2.732345, NaN, NaN, 9.850564, -11.121525, 3.646502, -6.955190, NaN, -8.211774, 0.778163, -4.447599, -12.332178, -12.945794, -12.977036, -22.995781, -22.540076, 0.389926, -4.945239, -1.248597, 3.676498, 8.486740, -5.434183, 9.566470, 7.514593, NaN, -20.065778, -5.566558, -10.467675, 4.501139, -12.546844, 13.519632, 21.691329, -11.395019, -4.502233, -7.300742, 6.155326, NaN, 9.354075, -14.662722, -3.028399, -7.570004, -5.316525, -0.298836, -10.659953, 13.020361, -8.753874, -17.544095, -7.745008, -23.531029, 12.426342, 0.641305, 5.699392, NaN, 4.365668, -11.226071, -6.996920, -8.583181, 25.248666, -12.393762, 2.767532, -2.841545, -2.627989, 3.662041, -21.081643, NaN, 14.167809, -10.364887, -5.397971, 1.862489, 1.707624, -33.652075, -7.650084, 5.805878, 8.410208, -11.171698, 3.145605, 3.425480, G, H, K, K, H
-5.888694, 11.019602, 14.404993, -16.909599, -15.574302, 24.865219, NaN, 8.080440, 3.145427, -2.252867, 15.400327, NaN, 6.501151, 0.467109, NaN, 17.427084, -2.215337, 19.903347, -4.203436, -28.542248, -43.281348, 11.976318, -12.331271, -0.567435, -3.015739, 1.808464, -5.474526, 2.791659, -1.514667, -5.014814, -9.387407, -2.217425, -13.775548, -19.129809, -1.977512, -2.633986, -5.164495, 1.792438, 9.065773, NaN, 15.045211, 11.104262, 21.428090, -17.615334, 2.813639, -7.915427, 6.886049, -9.900064, 18.799338, 18.013767, NaN, 5.062784, NaN, 10.174247, 17.612221, 8.297050, -17.930110, -2.159966, -3.926657, 1.760176, -1.977130, -12.651357, NaN, NaN, -20.043270, NaN, -20.614531, 19.054222, 10.585432, 7.307054, 5.717378, 4.882561, -9.895512, -2.973839, -5.249953, 27.968351, -8.915069, 4.782985, 2.400059, NaN, 6.629539, -22.784636, 2.928474, 16.568605, -7.304510, -0.738393, 3.901106, 3.364395, -29.388951, -5.356868, 9.032187, 13.704405, NaN, NaN, -0.757815, NaN, I, K, H, H
-11.369759, 7.642996, 11.581108, -14.915850, -15.475357, 24.652343, 3.079820, NaN, NaN, -6.151680, 15.496064, -4.977066, 3.925922, 0.014162, -6.993292, 13.694659, -4.927411, NaN, -1.027146, -29.092499, -48.174894, 11.586183, -7.921654, 0.276564, -6.598776, 2.784160, -3.648218, 0.249134, -1.890924, -9.799296, -16.432175, -7.875080, NaN, NaN, 0.077906, -5.348409, NaN, -0.469278, 9.016274, 3.646591, 8.563454, 8.322952, 21.410260, -17.751739, 1.266183, NaN, 6.200912, -7.238371, 18.486529, 17.652112, -11.875159, 7.122079, -11.650492, 5.957493, 14.544827, 8.156383, -14.226750, NaN, -7.228000, -4.448366, -7.042284, -15.066060, 12.198431, -5.409177, NaN, -6.398312, NaN, NaN, 1.799615, 8.439313, 2.263865, 4.485904, -13.047215, -1.891087, -6.399319, NaN, -5.258619, NaN, NaN, -3.217503, 5.821804, -23.466910, -1.417003, 18.193320, -7.614598, NaN, 5.475848, 7.364022, -35.562522, -2.388797, 8.935030, 11.898492, -8.231599, NaN, 3.437524, J, H, K, K, I
-5.832654, 9.226296, NaN, -17.979652, -17.128016, 25.467295, 3.046609, 7.655385, 3.749649, NaN, 15.109438, -0.325381, 1.298336, 1.294977, -8.728991, 16.758784, -4.282532, 17.797502, -1.838335, -28.559500, -42.696369, 10.282219, NaN, 1.170937, -6.644619, 2.202295, -6.923759, 1.605650, -3.861877, -7.712896, -11.726086, -6.264624, -17.366329, -16.602721, -2.112123, -2.265777, -2.607701, 3.230252, 7.154222, 0.119574, 11.301414, 9.771109, NaN, -20.751553, -1.016988, -8.514457, 6.699839, -10.824714, 17.377606, 16.093498, -6.498183, 1.595688, -9.597894, NaN, 19.862297, 10.338475, -17.368272, -2.795886, -5.949731, 0.640116, -4.892160, -12.465745, 14.219699, -3.449247, -18.796107, -6.112476, NaN, 14.695180, 4.704067, 5.673111, 4.209442, 5.124938, -11.031458, -4.619253, -6.675772, 26.286542, -11.217861, 3.984604, 1.511172, NaN, NaN, -20.526850, 0.636636, 12.821154, NaN, -1.204135, 2.351723, 1.941639, -29.997121, NaN, 6.128624, 13.373104, -9.171423, 1.701505, 1.554731, H, I, I, G, G
-8.684189, 8.819170, 16.791760, -14.296635, NaN, 22.858829, 4.519186, 9.002382, 1.917068, NaN, 18.289630, -1.714467, 10.062230, 2.460090, -4.075651, 15.928705, -1.301955, 19.465256, 1.483206, -23.345606, -43.007680, 11.167302, -5.767231, 4.514337, -3.461765, 4.157608, -4.334052, 0.711447, 3.169864, -3.155121, NaN, -3.162934, -15.683422, -17.149903, NaN, 0.712460, -0.180393, 3.281240, 14.048527, -0.825925, 12.260045, NaN, 22.206984, -16.339729, 4.653062, -5.828336, 7.860110, -3.368280, 20.130648, NaN, -8.688753, 4.461524, -3.287734, 12.671405, NaN, 7.613857, NaN, 0.415535, -6.338632, -0.384865, 2.628645, -8.783423, 16.410060, -0.492811, -15.476520, 1.816763, -19.876995, 19.139322, 6.151892, 6.350778, NaN, NaN, -4.672257, -3.716664, -2.089365, 28.614580, -6.807718, 10.652097, NaN, 3.657945, NaN, -20.606542, -2.028274, 19.651726, -5.845211, -1.196506, 7.137919, 6.676869, -31.290809, -3.435827, 12.310577, 17.321353, -5.170134, 3.279684, 1.760363, NaN, I, J, G, NaN
NaN, 4.941077, 12.154997, -17.300852, -10.153435, 25.328606, 3.800473, NaN, 3.712174, -4.272484, 15.373193, -4.862549, 7.595574, 2.828823, -11.399651, 16.214459, -6.546393, 18.614999, -1.362831, -30.177358, -45.818646, 11.047572, -10.349665, 3.435309, NaN, NaN, -7.304292, 1.026284, 0.626515, NaN, -12.736360, -4.807552, -18.907266, -19.006116, 1.981805, NaN, 1.357779, 0.293781, NaN, -5.728196, 12.373765, 7.980521, NaN, -17.215049, -1.400569, -7.131975, NaN, NaN, 19.713054, 21.779695, -10.951711, -3.521547, NaN, NaN, 21.573277, 8.151797, -15.401950, -1.158304, -3.518269, NaN, -3.386189, -10.102683, 9.936817, -5.877923, NaN, -3.722610, -25.824979, 17.982685, NaN, 3.454002, 5.114245, 8.450185, -9.083703, -7.947709, NaN, NaN, -7.260096, 6.659394, 2.353400, -0.392928, 5.119591, NaN, 1.424738, 14.391606, NaN, -2.876145, 3.491467, 2.602756, -25.078090, -3.252175, NaN, 12.037772, -4.696281, 1.286976, NaN, I, I, J, K, K
-13.090088, 3.391304, 12.381026, -14.413687, -14.938284, NaN, 4.999783, 5.553001, 3.842375, -4.304124, 16.193592, -7.384078, -0.028461, -0.069752, -11.588744, 15.216312, -3.530410, NaN, -1.723841, -29.054540, NaN, 8.437989, -11.222751, NaN, -4.897339, NaN, -8.458884, -0.523688, -4.116311, -8.553532, -12.199518, -9.465855, -23.486953, -15.961456, 1.513866, -1.668185, -0.348931, 3.701872, 9.810051, 1.799682, 11.441827, NaN, 17.821483, -18.203877, -1.135277, NaN, NaN, -12.956133, 18.413372, 15.543979, -9.371256, -0.529489, -8.954163, NaN, 19.382274, 7.738635, -14.256430, -1.790737, -7.732066, -7.624389, -3.967662, -11.453727, 12.354994, -10.216685, -18.484335, -6.260762, NaN, 12.678346, 0.937229, 4.645236, 1.863284, 7.252859, -10.334705, -7.427374, -7.803493, 27.493792, -10.960176, 2.864945, -0.061905, NaN, 3.957066, -22.711058, -3.998703, 15.791302, NaN, -4.440900, 4.601875, 3.914704, -36.558658, -10.329628, 4.384248, 9.704477, -11.174257, NaN, 3.208949, J, I, H, H, NaN
NaN, 1.277002, 9.809275, -23.598696, -15.330142, 23.064153, 1.255918, 2.261420, 1.389462, NaN, 12.316117, -9.188928, 3.168680, -1.259391, -11.252662, 12.158503, -8.990785, 13.523972, -4.331979, -30.793360, -51.759226, 5.522520, -10.465712, -2.582844, -13.512359, -1.084618, -9.480676, -4.467418, -4.751977, -14.059806, -18.628215, -9.956531, -23.519995, -22.695310, -2.858790, -6.923754, -5.444968, -5.169910, NaN, -1.938547, 6.292236, 5.411543, 14.362367, -25.921871, -2.164322, -13.270654, 0.606810, -10.695580, NaN, 11.467799, -14.266302, -0.070844, -14.985079, 2.409061, 14.208994, NaN, -17.325966, NaN, -14.061728, -5.018122, -9.775636, -14.590769, 2.754308, NaN, -22.974769, -11.851820, -26.298433, 10.063374, NaN, 1.698885, -4.677549, NaN, -14.873557, -11.404078, -10.098662, NaN, -13.329191, -0.639436, -5.587452, -4.206935, NaN, -28.370460, -4.432780, 8.150602, -8.909959, -8.418473, -0.965308, -0.738196, NaN, -11.239304, 3.293017, 8.065388, -13.894065, -1.576763, -2.239534, I, NaN, NaN, I, NaN
-7.549152, NaN, 11.450374, -21.502386, -15.349020, NaN, 2.136001, 3.736941, 1.934166, -7.748710, 17.315247, NaN, 5.212271, -1.403351, -10.890324, 13.305188, -7.005252, 17.999536, NaN, -30.802574, -45.681819, 8.149680, -14.589552, -0.130647, NaN, 0.094158, -7.982766, -3.314191, -3.049774, -10.479896, NaN, -8.296282, -22.203401, -19.698517, -2.018618, -5.638023, -3.077096, -0.322406, 6.216419, -5.073361, 9.892776, NaN, 18.165535, -21.939648, -3.834213, -8.415738, 0.742845, -14.080353, 13.156058, 18.245128, -11.437162, -4.446408, -10.898799, 4.795512, NaN, 5.262145, -17.839728, -3.075913, -10.671748, -3.797489, -4.807220, -11.383471, 10.847485, -8.403283, -21.354065, -7.188817, -24.075027, 12.499219, 1.928440, 5.876153, 0.059808, 4.643872, -11.554413, -8.855710, -7.965764, 26.821315, -12.474610, 2.030828, -3.618084, NaN, NaN, -22.833873, NaN, NaN, -7.587041, NaN, 2.844116, NaN, -34.322675, -7.736512, 7.548698, 10.552170, -7.245519, 0.541596, -3.186591, H, H, K, J, G
-11.529626, NaN, 12.758051, NaN, -17.371898, 24.932033, 0.827836, 5.113120, 3.503055, -4.752582, 16.979184, NaN, 6.184196, 2.495070, -6.561947, 16.830474, -5.233880, 16.459592, 0.111119, -23.025575, NaN, 14.720670, -7.722633, 3.750302, -6.230388, NaN, -7.529992, -0.660642, -5.152549, -5.480085, -8.749839, -6.063046, -17.546613, -16.448589, 0.527994, -1.679219, 4.316887, 0.795527, 7.845946, NaN, 12.141117, NaN, 21.621947, -15.876778, -1.552177, -7.309327, 3.740494, -8.678844, 14.691392, 20.133393, -8.983104, -1.949545, -4.773244, 8.557239, 20.589125, 10.304743, -14.799748, NaN, -4.451733, -4.417808, -3.926894, -10.661486, 9.536103, -4.604639, -20.131756, -3.838562, NaN, 17.170407, 0.910064, 2.719289, NaN, NaN, -7.035397, -5.301626, NaN, 29.470714, -9.556848, 10.834859, 1.117995, -0.668437, 5.829652, -18.034176, -1.452893, NaN, -7.929518, -4.803356, 0.638442, 3.666096, NaN, -2.756622, NaN, 17.723257, -9.118908, 2.023869, 1.099932, NaN, I, H, NaN, G
-3.204711, 8.672034, NaN, -15.492863, -15.449861, 28.551280, 2.594087, 8.527831, 5.702193, -2.160404, NaN, 1.323435, 5.187746, 0.840953, -7.731595, 15.757736, -1.385729, 18.860417, -4.471321, -29.837035, -40.663513, 11.618117, -13.641105, 3.578463, -1.468344, 4.373829, -1.557394, 1.619450, 2.930449, -6.223275, -11.017823, -7.211316, NaN, -19.428064, 4.454193, -0.834236, -5.066996, 5.818636, 12.168803, -5.346503, 15.725296, 11.791160, NaN, -19.115242, -1.435113, -8.836241, 7.547846, NaN, 17.042554, 25.556733, -8.100006, 0.413636, -8.385654, 10.167975, 22.424217, 11.155149, -15.109257, 1.176422, -3.891436, -0.026162, NaN, -10.535577, 17.002834, NaN, NaN, -1.560330, -22.882661, 21.998763, 10.810049, 9.551606, 6.881070, 8.922983, -8.225851, -1.846547, -6.323592, 27.984159, -6.802079, NaN, 1.129503, -1.994725, 3.567313, -19.983687, 5.921743, 18.726111, -8.180625, 2.132481, 6.513073, 2.060301, -28.067327, -3.527567, NaN, 11.599259, NaN, 3.560649, 1.161663, G, I, NaN, H, J
-9.841364, 4.183995, 13.634370, -17.629077, NaN, NaN, 2.909070, 2.874546, 3.788100, -5.033588, 15.360055, -6.265219, 6.763591, -2.059412, -9.047903, 17.378776, -5.184625, 13.297280, NaN, -30.781510, -44.882166, 6.627461, -10.069154, 0.148414, -5.994794, 2.960849, -5.582217, NaN, NaN, -12.726365, -15.525681, -10.092474, -17.284833, -21.148809, NaN, -5.215891, -3.950983, 1.875225, 8.041806, -3.069460, 10.642458, NaN, 18.361191, -16.884350, NaN, -10.190885, 1.855791, -13.786458, 12.264223, 15.585755, NaN, NaN, -14.104335, 6.570577, 17.833715, NaN, -13.039703, -2.960893, NaN, -3.866397, NaN, NaN, 7.054598, -7.902145, NaN, -8.786109, -22.146399, 15.756429, -0.103305, 4.885920, 3.813389, NaN, -13.313444, -7.076278, -9.667637, NaN, -11.038590, 3.750309, -4.437038, -3.300724, 4.449627, -23.320297, NaN, 15.773075, -9.082648, -2.005389, 0.810372, NaN, -31.392117, -6.677119, 5.196266, 9.944559, -12.341683, -0.790909, 2.212664, G, I, J, G, I
-12.560844, NaN, 9.565344, -18.104261, -10.523553, NaN, -0.408265, NaN, 6.828296, -1.025356, 12.249016, NaN, 7.164435, -2.581730, -8.890964, 15.024544, NaN, NaN, -3.735872, -29.834841, -45.845308, 11.803444, -9.086965, 3.990159, -7.013347, -0.540370, NaN, -0.770007, -1.498755, NaN, -12.257821, -5.757207, -18.572685, NaN, 3.056953, -5.075912, -1.246269, 1.057655, 10.225993, NaN, 11.171867, 11.588419, 21.358079, NaN, -0.949073, -8.891598, 5.362798, -10.977504, 17.277199, 17.632124, -11.563430, -2.324769, NaN, 12.386389, 20.875154, NaN, -15.538424, -1.676206, -8.627056, -4.785831, -9.637845, -8.739514, 9.278961, NaN, NaN, -3.751866, -21.631069, 15.913539, -0.432323, 2.612554, 3.983664, 4.590149, NaN, NaN, -4.635303, 23.821803, -8.100101, NaN, -1.884028, 2.686935, 3.694986, -21.999931, -2.716724, 15.842041, -9.528022, -5.553070, NaN, 3.925674, -30.210024, -3.810501, 8.527453, 12.135725, -9.408893, 2.220877, NaN, J, NaN, I, K, NaN
-8.016171, 6.673581, NaN, -15.643980, -12.009690, 21.551440, -1.161399, 3.424793, 1.687526, -2.568879, 15.922029, -0.015833, 4.145404, 2.046050, -10.025838, 12.118218, -5.186801, 19.597448, -2.438321, -26.042633, -48.579433, 14.343101, -8.259929, 5.815799, -4.268993, 1.245659, -6.977302, NaN, -1.496744, -6.461752, -10.003710, NaN, -17.619554, -19.451408, 2.176340, -2.235022, -3.089693, NaN, 11.266467, -2.705595, 13.360935, 9.730920, 26.920657, -15.754859, 0.710019, -5.169527, 6.888886, -9.797725, 19.485058, 21.209671, -11.148048, 3.203468, -7.707076, 11.776788, 17.618876, 7.783825, -15.458921, 1.929261, -3.386864, -3.288342, -4.183922, -13.317017, 15.340577, -6.734273, -19.739475, -4.769212, -21.822694, 15.357143, NaN, 6.912921, 3.235399, 8.851007, -9.280849, -3.114937, NaN, 26.808420, -6.823976, 8.666908, NaN, 1.501244, 4.916038, -19.292773, -1.184117, 16.555515, -6.544682, -3.948025, NaN, 3.400408, -31.844445, NaN, 10.179366, 13.789562, -7.446935, NaN, 3.108166, K, I, J, J, K
-11.046735, 3.230646, NaN, -25.372546, -16.260574, 17.424865, -2.765295, 2.002352, 4.872629, -1.695816, 12.441240, -5.063171, 2.824730, -3.177565, -10.123938, 13.686889, -6.818116, 18.285553, -7.596168, -34.547114, -50.386726, 9.474010, -9.420017, NaN, NaN, NaN, -11.340772, -5.197999, -3.980529, NaN, -14.661517, -8.502883, NaN, -21.543245, -3.040990, -3.873135, -3.727201, -0.515471, 5.009164, -4.375953, 10.368035, 9.371556, 20.298053, -22.932261, -1.866132, -10.535608, 7.177935, -11.648566, 14.894734, 12.046653, -10.365397, -1.284906, -12.357208, NaN, NaN, 9.052557, -17.482594, -4.262822, -8.897232, -3.056098, -12.879934, -12.436614, 8.696082, -12.453609, -21.502110, -8.663719, -28.342829, 12.392937, -1.271228, 3.554564, -1.411349, NaN, -11.859726, -9.190924, -11.601241, NaN, -10.616077, 0.593562, -2.291222, NaN, 3.341589, -22.292727, -1.718426, NaN, -12.904068, NaN, -1.772358, 1.525735, NaN, -7.203051, 6.572738, 13.587544, -8.955906, -0.317968, -0.943995, J, I, I, I, J
-6.668999, 7.480047, NaN, -17.648765, -10.781455, 23.200278, 1.211535, NaN, 7.244739, 2.505394, 17.323688, -0.843044, 6.069258, NaN, -6.426475, 16.849932, -5.913106, 22.270724, -5.552311, -28.821591, -42.424702, 12.409072, -8.184899, 3.937218, -5.844053, -0.937697, -4.772778, 0.599228, -0.871301, -9.676507, -9.695126, -3.596218, -19.100582, -16.370308, NaN, -1.263551, -0.266432, 4.990399, 10.737010, -1.154900, 14.967259, 11.086112, 25.112263, NaN, 1.502935, NaN, NaN, -11.775619, 19.355903, NaN, -9.011712, 1.399712, -8.302204, NaN, 22.424689, 10.948951, -17.006274, -1.039976, NaN, 0.098922, -6.478932, -7.984054, 14.238574, -7.127946, -15.573041, -6.899388, -24.403758, 17.350862, 4.373843, 7.703890, 4.136402, 9.498776, -12.265568, -5.963671, -7.385390, NaN, -8.622962, 5.394881, 2.930625, 1.221609, 4.615136, -18.459868, 3.106639, 14.576910, -4.705064, NaN, NaN, 2.381883, -25.806458, -5.874794, 6.144712, 12.528515, -5.478368, 1.331940, 3.202415, G, I, NaN, J, G
-12.011001, 7.247639, 12.964796, -18.651167, -17.013275, 23.258276, -0.937225, 5.022181, NaN, NaN, 15.599955, -3.886534, 2.537523, -1.717655, -6.766408, 15.558173, NaN, NaN, -4.784942, -26.204715, -47.615209, 10.775995, -11.510208, -0.960072, -9.203855, 3.586159, NaN, -2.922303, -7.621527, -12.020310, -18.424478, -6.266009, -20.201207, -18.351807, -2.315117, NaN, -3.615810, 0.730074, 8.647175, NaN, 9.531148, 8.494853, 15.959398, -23.141850, -3.616017, -8.834087, 1.535522, -6.286808, NaN, NaN, -11.543537, 0.501374, -10.124383, 2.977961, 15.093423, 9.225127, -14.850721, -2.797933, -7.134072, -6.375011, -4.977839, -15.074479, 12.117583, -6.794704, -19.681046, -7.381815, -22.691499, 11.988250, 4.745645, 7.238316, -2.840655, NaN, -12.951652, -5.284240, NaN, 27.054683, -11.758872, 1.016506, -3.666365, -2.589236, 5.222442, -24.185289, -1.756123, NaN, -8.890876, -3.354454, 0.643926, 4.065218, NaN, -6.329174, 4.691740, NaN, -11.921967, 1.081715, 1.534464, J, I, I, K, K
-6.773884, 7.695021, 17.083028, -12.597082, -15.301441, 22.083488, -1.154852, 6.901952, 1.574793, -4.240874, 13.399080, -1.717518, 3.557510, NaN, -10.819225, 13.042761, -2.749354, 17.977440, NaN, -30.610566, -41.274755, 8.988695, NaN, 4.823440, -0.998827, 1.791980, -4.649699, 3.195590, NaN, -11.600346, -13.554163, NaN, -17.602149, -15.064740, 3.290783, -6.154992, -2.820587, NaN, 9.490992, -1.348687, NaN, NaN, 20.565425, -19.086863, -2.704799, -6.290878, 10.147261, NaN, 13.170943, 19.417562, -10.254959, -0.121686, -12.723504, 10.762900, 19.035056, 6.753210, -14.371269, NaN, -10.858807, -5.747394, -4.782796, -12.941469, 14.260057, NaN, NaN, -4.314355, -21.435779, NaN, NaN, 3.372040, 6.356351, 6.370650, -11.737856, -4.468800, -7.280213, 26.960900, -12.900368, 4.260449, 0.277120, 2.730464, 7.550004, NaN, -3.018683, 15.880467, -8.960949, 0.842420, 3.373157, 2.737251, -30.979309, -5.603126, 6.146200, 13.740700, -6.518360, NaN, 0.107772, G, I, J, H, J
NaN, 9.322413, 13.735435, NaN, -11.710389, 28.513723, 5.978213, 6.885292, 5.660662, NaN, 17.537174, -1.402775, NaN, 4.871465, -7.548026, 13.833165, NaN, 14.517650, 2.339784, -24.575177, -44.440660, NaN, NaN, 6.059957, -4.236818, 1.756918, -3.525243, 3.550468, NaN, -6.698719, -11.649935, -4.565092, -18.498862, -15.977466, 6.063190, -2.016200, 2.571388, 4.087805, 9.947181, 0.345045, 13.802657, NaN, 22.422369, -17.311283, 1.210287, -3.488681, 7.425672, -9.162554, 22.136066, 20.250608, NaN, 2.986297, -8.053136, 9.458334, 21.266380, 8.623681, -11.837838, 3.543983, -7.494176, -2.006349, -1.474858, -11.525730, 12.639090, -3.688395, -18.230994, NaN, -19.397982, 17.756954, 4.176425, NaN, 5.371619, 5.995164, -9.261801, NaN, -3.840320, 29.932332, -6.039820, 6.995852, 1.792512, 2.065522, 7.857138, -19.789469, NaN, 19.420687, -5.101557, NaN, 6.531308, 8.160528, -30.834382, -2.932773, NaN, 13.776043, -6.906500, 1.857684, 2.840947, G, I, NaN, G, I
-8.157644, 1.440930, NaN, -14.396122, -16.171096, 21.579551, 5.915387, 6.969852, 1.306127, -5.968287, 18.687950, NaN, 1.292153, NaN, -12.880947, 14.086680, NaN, NaN, -2.992647, -32.991349, -44.506380, 8.386679, -10.125132, -1.373827, -4.138231, 2.402637, -10.021218, 1.500028, -6.962037, -14.078638, -7.262996, -9.904624, -23.514651, -17.612621, -1.360554, -5.406888, -4.064651, 2.191861, 6.806456, -1.448866, NaN, NaN, 21.667954, -18.937473, -3.025540, -10.968402, 8.573442, -10.827281, 13.355799, 16.689509, -13.311535, -0.574713, NaN, 4.992179, 18.182728, 7.531622, NaN, -3.483648, -8.060851, -2.343376, -7.135464, -14.121284, 13.275073, -5.069789, -21.459178, -6.775941, NaN, 12.889386, 1.668542, 5.920146, 1.654216, 8.164696, -10.877387, -7.101560, -8.794965, 25.869619, -11.685918, 0.099190, -0.730525, -3.879215, 1.200535, -22.823383, NaN, 16.452999, -7.404783, -2.736979, 6.435509, 5.067097, -33.626823, -9.176767, 9.091379, 10.953158, -7.441396, 1.323225, -4.221210, H, I, H, NaN, NaN
-11.615766, 7.144600, 13.545569, NaN, NaN, 23.015911, 3.226960, 3.550504, 3.444573, -7.677761, NaN, -4.869888, 5.597188, NaN, -6.854596, 14.274592, -5.308335, 15.638328, NaN, NaN, -45.025063, 9.238185, -6.124380, 0.135762, -5.648939, NaN, -6.021691, -2.150125, -0.671795, -8.090715, -13.848317, -8.473776, -21.672611, -17.671017, -1.960474, -0.985119, -3.842997, -1.937919, 6.385562, 1.332583, 8.625668, 7.223670, 14.963350, -19.015376, 0.613847, -9.453000, 5.105106, NaN, 14.362558, NaN, -10.467726, 2.049109, -8.721624, 7.008499, 18.928853, 11.007985, NaN, -4.071370, -9.919874, -0.651684, -5.383986, -12.916027, 12.461114, -5.491304, -19.592852, NaN, -18.765366, 14.642032, 1.563572, 6.434919, 2.871271, 3.557766, -11.977661, -5.003446, -4.677081, 24.331298, -7.085635, 4.123029, -1.872330, -2.465007, 4.461466, -22.654417, -2.399341, 14.259126, -10.843954, -6.660459, -0.042189, 7.231435, -32.206414, NaN, NaN, 14.038004, -5.972124, 2.040198, 0.368258, G, I, NaN, NaN, J
NaN, 12.518836, 16.213967, -10.250633, -15.827961, 28.117523, 3.781373, NaN, 8.877170, -4.252670, 22.976774, -1.058500, 7.916695, 5.753724, -5.758323, 19.892517, -0.116701, 18.335090, 3.452809, -23.896450, -41.513934, 11.456395, NaN, 5.008085, 1.460199, NaN, -2.541860, NaN, -3.149670, -5.268477, -13.401074, -6.281639, -19.304740, NaN, 5.292299, NaN, 2.262694, 4.551000, 10.700877, 10.668284, 11.419463, 14.245972, NaN, -14.789600, 4.391990, NaN, 12.108666, -6.068683, 19.780818, 19.818974, -7.974537, 4.887042, -8.100520, 6.598870, 22.909544, 11.034539, -8.236416, -1.550964, -7.341822, NaN, -2.384157, NaN, 15.983366, -1.529162, -16.272678, -7.517333, -17.434098, 15.725635, 6.893855, 5.493342, NaN, 12.055462, -10.536354, 2.561967, -2.061256, 30.625245, -9.027708, 6.545126, 2.869053, 2.634469, 8.638266, -21.569995, 4.350357, 14.924814, -1.716308, -1.582170, 6.277221, 9.519072, -28.178852, -1.281295, 12.278840, 12.997386, -4.378336, 2.741590, 4.530116, K, I, H, K, I
